hmdb_id;inchi;cid;canonical_smiles;smiles_from_scaffold;smiles_from_generic_scaffold
HMDB0051953;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,25-28,35,38,60H,4-16,18-19,21-24,29-34,36-37,39-59H2,1-3H3/b20-17-,27-25-,28-26-,38-35-/t60-/m1/s1;131762645;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0047066;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,35,38,43,46,60H,4-16,18-19,21-25,27,29-34,36-37,39-42,44-45,47-59H2,1-3H3/b20-17-,28-26-,38-35-,46-43-/t60-/m1/s1;131757910;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0047209;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,28,35,38,60H,4-16,18-19,22-23,25,27,29-34,36-37,39-59H2,1-3H3/b20-17-,24-21-,28-26-,38-35-/t60-/m1/s1;131758052;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0052048;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m1/s1;131762740;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0047203;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h21,24,26,28,35,38,43,46,60H,4-20,22-23,25,27,29-34,36-37,39-42,44-45,47-59H2,1-3H3/b24-21-,28-26-,38-35-,46-43-/t60-/m1/s1;131758046;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0050907;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h25-28,35,38,43,46,60H,4-24,29-34,36-37,39-42,44-45,47-59H2,1-3H3/b27-25-,28-26-,38-35-,46-43-/t60-/m0/s1;131761638;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0047072;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-38-35-33-28-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,28,35,38,60H,4-7,9-10,12-16,18-19,21-25,27,29-34,36-37,39-59H2,1-3H3/b11-8-,20-17-,28-26-,38-35-/t60-/m1/s1;131757916;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0044237;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,25-28,35,38,60H,4-16,18-19,21-24,29-34,36-37,39-59H2,1-3H3/b20-17-,27-25-,28-26-,38-35-/t60-/m0/s1;131755305;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044014;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,35,38,44,47,60H,4-16,18-19,21-25,27,29-34,36-37,39-43,45-46,48-59H2,1-3H3/b20-17-,28-26-,38-35-,47-44-/t60-/m0/s1;131755102;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048555;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,28,35,38,60H,4-16,18-19,22-23,25,27,29-34,36-37,39-59H2,1-3H3/b20-17-,24-21-,28-26-,38-35-/t60-/m0/s1;131759382;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048730;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m0/s1;131759546;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0048549;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h21,24,26,28,35,38,44,47,60H,4-20,22-23,25,27,29-34,36-37,39-43,45-46,48-59H2,1-3H3/b24-21-,28-26-,38-35-,47-44-/t60-/m0/s1;131759376;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044231;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h25-28,35,38,44,47,60H,4-24,29-34,36-37,39-43,45-46,48-59H2,1-3H3/b27-25-,28-26-,38-35-,47-44-/t60-/m0/s1;131755299;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0044020;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-30-31-32-34-36-39-42-45-48-51-54-57-63(66)69-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-38-35-33-28-26-23-20-17-14-11-8-5-2/h8,11,17,20,26,28,35,38,60H,4-7,9-10,12-16,18-19,21-25,27,29-34,36-37,39-59H2,1-3H3/b11-8-,20-17-,28-26-,38-35-/t60-/m0/s1;131755108;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CC(CCC(C)CCCCCCCCCCCCCCC)CCC(C)CCCCCCCCCCCCCCCCCCC
HMDB0051551;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-28,60H,4-15,17-18,20,22-23,29-59H2,1-3H3/b19-16-,24-21-,27-25-,28-26-/t60-/m1/s1;131762274;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0046322;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,25,27,31,33,38,40,60H,4-15,17-18,20-24,26,28-30,32,34-37,39,41-59H2,1-3H3/b19-16-,27-25-,33-31-,40-38-/t60-/m1/s1;131757268;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0054361;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-40-43-46-49-52-55-61(64)67-58-60(69-63(66)57-54-51-48-45-42-37-24-21-18-15-12-9-6-3)59-68-62(65)56-53-50-47-44-41-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-28,60H,4-15,18,21-24,29-59H2,1-3H3/b19-16-,20-17-,27-25-,28-26-;131764958;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCC
HMDB0048711;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,21,24-28,60H,4-15,17-18,20,22-23,29-59H2,1-3H3/b19-16-,24-21-,27-25-,28-26-/t60-/m0/s1;131759527;CCCCCCCCC=CCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0043988;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16,19,25,27,31,33,38,41,60H,4-15,17-18,20-24,26,28-30,32,34-37,39-40,42-59H2,1-3H3/b19-16-,27-25-,33-31-,41-38-/t60-/m0/s1;131755076;CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0044407;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h16-17,19-20,25-28,60H,4-15,18,21-24,29-59H2,1-3H3/b19-16-,20-17-,27-25-,28-26-/t60-/m0/s1;131755464;CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0044420;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h17,20,26,28,32,34,39,42,60H,4-16,18-19,21-25,27,29-31,33,35-38,40-41,43-59H2,1-3H3/b20-17-,28-26-,34-32-,42-39-/t60-/m0/s1;131755477;CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0048858;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-27-29-31-33-35-38-41-44-47-50-53-56-62(65)68-59-60(58-67-61(64)55-52-49-46-43-40-37-24-21-18-15-12-9-6-3)69-63(66)57-54-51-48-45-42-39-36-34-32-30-28-26-23-20-17-14-11-8-5-2/h17,20-21,24-28,60H,4-16,18-19,22-23,29-59H2,1-3H3/b20-17-,24-21-,27-25-,28-26-/t60-/m0/s1;131759670;CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
HMDB0051967;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,25-26,28,34,40,43,60H,4-16,18-19,21-24,27,29-33,35-39,41-42,44-59H2,1-3H3/b20-17-,28-25-,34-26-,43-40-/t60-/m1/s1;131762659;CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052078;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,25-28,34-35,60H,4-16,18-19,21-24,29-33,36-59H2,1-3H3/b20-17-,28-25-,34-26-,35-27-/t60-/m1/s1;131762770;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047255;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20,26-27,34-35,40,43,60H,4-16,18-19,21-25,28-33,36-39,41-42,44-59H2,1-3H3/b20-17-,34-26-,35-27-,43-40-/t60-/m1/s1;131758098;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047231;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20-21,24,26,34,40,43,60H,4-16,18-19,22-23,25,27-33,35-39,41-42,44-59H2,1-3H3/b20-17-,24-21-,34-26-,43-40-/t60-/m1/s1;131758074;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0052062;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17,20-21,24-26,28,34,60H,4-16,18-19,22-23,27,29-33,35-59H2,1-3H3/b20-17-,24-21-,28-25-,34-26-/t60-/m1/s1;131762754;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047374;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h17-18,20-21,26-27,34-35,60H,4-16,19,22-25,28-33,36-59H2,1-3H3/b20-17-,21-18-,34-26-,35-27-/t60-/m1/s1;131758217;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0049392;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,20-21,23,25,27-28,35,60H,4-17,19,22,24,26,29-34,36-59H2,1-3H3/b21-18-,23-20-,28-25-,35-27-/t60-/m0/s1;131760189;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047392;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,20-21,23,27,35,42,45,60H,4-17,19,22,24-26,28-34,36-41,43-44,46-59H2,1-3H3/b21-18-,23-20-,35-27-,45-42-/t60-/m1/s1;131758235;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0045111;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,25,27-28,35,42,45,60H,4-17,19-20,22-24,26,29-34,36-41,43-44,46-59H2,1-3H3/b21-18-,28-25-,35-27-,45-42-/t60-/m0/s1;131756116;CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0050005;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,25-28,34-35,60H,4-17,19-20,22-24,29-33,36-59H2,1-3H3/b21-18-,28-25-,34-26-,35-27-/t60-/m0/s1;131760765;CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0047393;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h18,21,26-27,34-35,42,45,60H,4-17,19-20,22-25,28-33,36-41,43-44,46-59H2,1-3H3/b21-18-,34-26-,35-27-,45-42-/t60-/m1/s1;131758236;CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
HMDB0051974;InChI=1S/C63H114O6/c1-4-7-10-13-16-19-22-25-28-29-30-31-32-33-36-38-41-44-47-50-53-56-62(65)68-59-60(69-63(66)57-54-51-48-45-42-39-35-27-24-21-18-15-12-9-6-3)58-67-61(64)55-52-49-46-43-40-37-34-26-23-20-17-14-11-8-5-2/h8,11,17,20,25-26,28,34,60H,4-7,9-10,12-16,18-19,21-24,27,29-33,35-59H2,1-3H3/b11-8-,20-17-,28-25-,34-26-/t60-/m1/s1;131762666;CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCC=CCC;;CCCCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCC
