Query ID;Target ID;Affinity Threshold (nM);P-Value;Max Tc;Cut Sum;Z-Score;Name;Description;Query Smiles;InChi Key
131757858;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCC;IPMCDSYSCPXHTB-UHFFFAOYSA-N
131758756;FABP3;7;2.459e-56;0.5294;1.8565;99.3864;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCCCC=CCCCCCC;BIBCTHOYLBOAJR-UHFFFAOYSA-N
131753545;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC;BLFWZVXARGMXGK-UHFFFAOYSA-N
131759100;LPAR3;6;8.015000000000001e-69;0.5625;10.493;121.8041;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;YEHPWJBHXFGRBU-UHFFFAOYSA-N
131759643;FABP3;7;1.363e-54;0.4912;1.7982;96.2557;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;PTGPQOIWPOHYSI-UHFFFAOYSA-N
100921659;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCCCCC;MVAGPZSVOSGBMR-UHFFFAOYSA-N
131755197;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;XSESJUIKHHMUIV-UHFFFAOYSA-N
131758808;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCC;CNRGDEVLIJIREE-UHFFFAOYSA-N
131765460;LPAR3;6;1.124e-70;0.5294;10.778;125.1313;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCC;OPUGTLQTYUOVLC-UHFFFAOYSA-N
131764014;FABP3;7;1.8460000000000003e-55;0.4783;1.8272;97.8143;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCC;QZUZXWSQFLLIBE-UHFFFAOYSA-N
131760064;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;WYYFGQDJMAHICF-UHFFFAOYSA-N
131756793;FABP3;7;2.459e-56;0.5294;1.8565;99.3864;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC;SLVVTLNMFWVJDL-UHFFFAOYSA-N
131759440;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;CREVCBCOPOOZEP-UHFFFAOYSA-N
131763915;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC;ZMSZKZQYJMFYOM-UHFFFAOYSA-N
131753778;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;JLBLEJPPNIHTIQ-UHFFFAOYSA-N
131755574;LPAR3;6;1.049e-67;0.551;10.3212;119.7988;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;ZLDJFFNRXQCWDI-UHFFFAOYSA-N
131755757;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCC;ZMDXJSHVNGLQDM-UHFFFAOYSA-N
15664122;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCC=CCC=CCC=CCCCCC;SXDAWDWMVQAQOY-UHFFFAOYSA-N
131763336;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;LSBYOEWZVKAXQD-UHFFFAOYSA-N
131760626;LPAR3;6;4.31e-86;0.6429;13.1487;152.8083;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCC;PREDIUAQXWFUMA-UHFFFAOYSA-N
131766100;LPAR3;6;6.763999999999999e-67;0.5192;10.1968;118.3457;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCCCC;VXMBUOMIVSCLTQ-UHFFFAOYSA-N
131756524;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCC;UJUOOWYFRZLMGP-UHFFFAOYSA-N
131757209;LPAR1;6;1.744e-43;0.6585;8.1221;76.3149;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCC;AIUFGXSNPIPWDK-UHFFFAOYSA-N
131759493;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCC;AUMXQCVFWSNALF-UHFFFAOYSA-N
131754481;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC;UPJQJJOQKCRAID-UHFFFAOYSA-N
131759879;LPAR3;6;5.32e-74;0.5094;11.2893;131.1002;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCC=CCC=CCC=CCC=CCC;SSKQGMAHQBYKGA-UHFFFAOYSA-N
131760643;FABP3;7;1.1750000000000001e-57;0.54;1.9006;101.7572;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;PFIMEBGCGUJFNB-UHFFFAOYSA-N
131755201;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCCCCCC;WZPQAQGIOSQQKF-UHFFFAOYSA-N
131755769;LPAR1;6;1.744e-43;0.6585;8.1221;76.3149;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC;ZKAJTUDTPFXDPB-UHFFFAOYSA-N
131764967;FABP3;7;1.363e-54;0.4912;1.7982;96.2557;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCC;BDCSDBVNZGJCKJ-UHFFFAOYSA-N
131759665;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCCCC=CCC=CCCCCC;FLBFFPPBNOZWBA-UHFFFAOYSA-N
131760673;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCCCCCC;LBRUZFUQXUCAIU-UHFFFAOYSA-N
131756722;LPAR1;6;1.744e-43;0.6585;8.1221;76.3149;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;XPLCSZBQAQAYRD-UHFFFAOYSA-N
131755781;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCCCCCCC;PTRBUWWBGNLWCI-UHFFFAOYSA-N
131759925;FABP3;7;1.1750000000000001e-57;0.54;1.9006;101.7572;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC;KGCKCEDJXPOMSE-UHFFFAOYSA-N
131753334;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC;WEUNTUVUAWDABH-UHFFFAOYSA-N
101146157;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC;JFKGKULDMWLHEK-UHFFFAOYSA-N
131759457;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCC=CCC=CCC=CCCCCCCCC;FJPOWCDSUMTJMY-UHFFFAOYSA-N
131755700;FABP3;7;1.348e-52;0.4872;1.7315;92.6738;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC;XTQUNVXMTVIEJG-UHFFFAOYSA-N
131753970;FABP3;7;1.3180000000000001e-56;0.4889;1.8655;99.8727;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCC=CCC;OIAXGMPMFLBWEB-UHFFFAOYSA-N
131756137;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;UEOJWPZDTKLQJA-UHFFFAOYSA-N
131755552;FABP3;7;1.3180000000000001e-56;0.4889;1.8655;99.8727;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;AWKZRMLSPPFBRT-UHFFFAOYSA-N
131765220;LPAR3;6;1.12e-76;0.551;11.7009;135.9054;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCC;BMHFNXTYTINNLE-UHFFFAOYSA-N
131750340;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCCCC;AOSKWYIWKDMXST-UHFFFAOYSA-N
131755018;FABP3;7;1.1750000000000001e-57;0.54;1.9006;101.7572;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCC=CCCCCCCCC;KJQOITVLKVGNFB-UHFFFAOYSA-N
131764729;LPAR3;6;1.362e-73;0.54;11.2265;130.3672;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;UJBVBTXTIWQXQY-UHFFFAOYSA-N
131758964;LPAR3;6;5.287e-79;0.6;12.0586;140.0817;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCC=CCC=CCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;KTIVGYMIDNMKAU-UHFFFAOYSA-N
131755039;LPAR1;6;1.744e-43;0.6585;8.1221;76.3149;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC;JCVFZHFBLDWEFA-UHFFFAOYSA-N
9544830;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCC=CCC=CCC=CCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCC=CCC=CCC;IOBBMTADSCMSQV-UHFFFAOYSA-N
131764666;FABP3;7;1.6669999999999999e-53;0.4828;1.7618;94.3032;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCCCC;FOYFALOBIYPIPL-UHFFFAOYSA-N
131753599;FABP3;7;1.1750000000000001e-57;0.54;1.9006;101.7572;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC;GKCAFLCQQIADCE-UHFFFAOYSA-N
131756535;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC;KAKUNEKXMAHXNF-UHFFFAOYSA-N
131761094;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;MWGRLUDJZRTHTP-UHFFFAOYSA-N
131760949;FABP3;7;4.726e-59;0.5116;1.9473;104.2628;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCC=CCC=CCC=CCC=CCC;GHRXIMZQVOZDCY-UHFFFAOYSA-N
131755262;LPAR1;6;1.744e-43;0.6585;8.1221;76.3149;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC=CCCCCCCCC;LOEVQQYBQLFELJ-UHFFFAOYSA-N
131760552;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC;OCXMVEFWZCJXTP-UHFFFAOYSA-N
131759422;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;YLSQMGKHEUFXMJ-UHFFFAOYSA-N
131753343;LPAR1;6;7.328e-44;0.6136;8.1933;76.991;LPAR1;Lysophosphatidic acid receptor 1 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCC=CCC=CCCCCC;RCZREYIMELSGSA-UHFFFAOYSA-N
131759602;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;GARPFACGXFDLSO-UHFFFAOYSA-N
131754412;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCCCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC;JKFBAJJRYUESID-UHFFFAOYSA-N
131754081;LPAR3;6;7.284e-97;0.5745;14.8053;172.1475;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC;OHGQZSIZFJHEIP-UHFFFAOYSA-N
131765754;FABP3;7;5.0469999999999995e-54;0.4667;1.7792;95.235;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOCC(COC(=O)CCCCCCCC=CCC=CCC=CCC)OC(=O)CCCCCCCCCC=CCCCCCC;YZUQGBAOTLBFFG-UHFFFAOYSA-N
131755889;LPAR3;6;4.31e-86;0.6429;13.1487;152.8083;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCC;RWXPDMYGJSOHGX-UHFFFAOYSA-N
131755044;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;BHIUUNLDJFUIJS-UHFFFAOYSA-N
131753755;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCC=CCC=CCC=CCCCCC;YVGVIKRPSGNSQN-UHFFFAOYSA-N
131757382;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCC;CQGCPQNAYLDVOH-UHFFFAOYSA-N
131755209;FABP3;7;1.1750000000000001e-57;0.54;1.9006;101.7572;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCCCC;YWSYMQKEXATFKF-UHFFFAOYSA-N
131759319;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COC(=O)CCCCCCC=CCC=CCC=CCCCCC;WXMJAPVKXZKBEF-UHFFFAOYSA-N
131761039;FABP3;7;5.184e-55;0.5238;1.8122;97.0094;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCOC(COC(=O)CCCCCCCC=CCCCCCCCC)COC(=O)CCCCC=CCC=CCC=CCCCCC;SXXIVYLKZBTODG-UHFFFAOYSA-N
131756679;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;OCSXULFZMSSXID-UHFFFAOYSA-N
131753493;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;JBBJXVATNOPWNT-UHFFFAOYSA-N
131754440;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCCCCCCCC;QNFJULRDTQNJGZ-UHFFFAOYSA-N
131755420;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC;WLVCRJNHNFZNFC-UHFFFAOYSA-N
131757208;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCCCCC;NZPQRJJPGATRLU-UHFFFAOYSA-N
131755365;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC=CCC=CCCCCC;BMVWCBZVEZTSPY-UHFFFAOYSA-N
131756678;LPAR3;6;1.733e-89;0.6136;13.6709;158.9045;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;BXZBVJMLHIMPCY-UHFFFAOYSA-N
131755176;FABP3;7;6.395e-60;0.55;1.9763;105.8223;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC;QNLOBUFLPWUYFF-UHFFFAOYSA-N
131755658;LPAR3;6;2.199e-75;0.5745;11.5021;133.5843;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC;VVTVYFURJIUZNX-UHFFFAOYSA-N
131759351;LPAR3;6;2.034e-89;0.6585;13.6602;158.7796;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCC=CCCCCCC)COC(=O)CCCCCCCC=CCCCCCC;SAZDDXQYEIJVSC-UHFFFAOYSA-N
131755919;FABP3;7;1.369e-58;0.5366;1.9318;103.4335;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCC;ZXPZKPTYTWDDTR-UHFFFAOYSA-N
131756493;LPAR3;6;8.085000000000001e-79;0.6;12.0302;139.7505;LPAR3;Lysophosphatidic acid receptor 3 (pKi >= 6);CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)OC(=O)CCCCCCCCCCCCC;SQKYADYBUNVMCF-UHFFFAOYSA-N
131761741;FABP3;7;1.3180000000000001e-56;0.4889;1.8655;99.8727;FABP3;Fatty acid-binding protein, heart (pKi >= 7);CCCCCCCCC=CCC=CCC=CCCCC(=O)OCC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)OC(=O)CCCCCCCC=CCCCC;AEIYVURNZPSTRI-UHFFFAOYSA-N
